dateKey,fullDate,dayOfWeekName,monthName,dayOfMonth,monthNumber,CalendarYear
"21020,""2002-11-20"",""Wednesday"",""Nov"",""3"",""11"",""2002"""
"21021,""2002-11-21"",""Thursday"",""Nov"",""4"",""11"",""2002"""
"21022,""2002-11-22"",""Friday"",""Nov"",""5"",""11"",""2002"""
"21023,""2002-11-23"",""Saturday"",""Nov"",""6"",""11"",""2002"""
"21024,""2002-11-24"",""Sunday"",""Nov"",""7"",""11"",""2002"""
"21025,""2002-11-25"",""Monday"",""Nov"",""1"",""11"",""2002"""
"21026,""2002-11-26"",""Tuesday"",""Nov"",""2"",""11"",""2002"""
"21027,""2002-11-27"",""Wednesday"",""Nov"",""3"",""11"",""2002"""
"21028,""2002-11-28"",""Thursday"",""Nov"",""4"",""11"",""2002"""
"21029,""2002-11-29"",""Friday"",""Nov"",""5"",""11"",""2002"""
"21030,""2002-11-30"",""Saturday"",""Nov"",""6"",""11"",""2002"""
"21101,""2002-12-01"",""Sunday"",""Dec"",""7"",""12"",""2002"""
"21102,""2002-12-02"",""Monday"",""Dec"",""1"",""12"",""2002"""
"21103,""2002-12-03"",""Tuesday"",""Dec"",""2"",""12"",""2002"""
"21104,""2002-12-04"",""Wednesday"",""Dec"",""3"",""12"",""2002"""
"21105,""2002-12-05"",""Thursday"",""Dec"",""4"",""12"",""2002"""
"21106,""2002-12-06"",""Friday"",""Dec"",""5"",""12"",""2002"""
"21107,""2002-12-07"",""Saturday"",""Dec"",""6"",""12"",""2002"""
"21108,""2002-12-08"",""Sunday"",""Dec"",""7"",""12"",""2002"""
"21109,""2002-12-09"",""Monday"",""Dec"",""1"",""12"",""2002"""
"21110,""2002-12-10"",""Tuesday"",""Dec"",""2"",""12"",""2002"""
"21111,""2002-12-11"",""Wednesday"",""Dec"",""3"",""12"",""2002"""
"21112,""2002-12-12"",""Thursday"",""Dec"",""4"",""12"",""2002"""
"21113,""2002-12-13"",""Friday"",""Dec"",""5"",""12"",""2002"""
"21114,""2002-12-14"",""Saturday"",""Dec"",""6"",""12"",""2002"""
"21115,""2002-12-15"",""Sunday"",""Dec"",""7"",""12"",""2002"""
"21116,""2002-12-16"",""Monday"",""Dec"",""1"",""12"",""2002"""
"21117,""2002-12-17"",""Tuesday"",""Dec"",""2"",""12"",""2002"""
"21118,""2002-12-18"",""Wednesday"",""Dec"",""3"",""12"",""2002"""
"21119,""2002-12-19"",""Thursday"",""Dec"",""4"",""12"",""2002"""
"21120,""2002-12-20"",""Friday"",""Dec"",""5"",""12"",""2002"""
"21121,""2002-12-21"",""Saturday"",""Dec"",""6"",""12"",""2002"""
"21122,""2002-12-22"",""Sunday"",""Dec"",""7"",""12"",""2002"""
"21123,""2002-12-23"",""Monday"",""Dec"",""1"",""12"",""2002"""
"21124,""2002-12-24"",""Tuesday"",""Dec"",""2"",""12"",""2002"""
"21125,""2002-12-25"",""Wednesday"",""Dec"",""3"",""12"",""2002"""
"21126,""2002-12-26"",""Thursday"",""Dec"",""4"",""12"",""2002"""
"21127,""2002-12-27"",""Friday"",""Dec"",""5"",""12"",""2002"""
"21128,""2002-12-28"",""Saturday"",""Dec"",""6"",""12"",""2002"""
"21129,""2002-12-29"",""Sunday"",""Dec"",""7"",""12"",""2002"""
"21130,""2002-12-30"",""Monday"",""Dec"",""1"",""12"",""2002"""
"21131,""2002-12-31"",""Tuesday"",""Dec"",""2"",""12"",""2002"""
"30001,""2003-01-01"",""Wednesday"",""Jan"",""3"",""1"",""2003"""
"30002,""2003-01-02"",""Thursday"",""Jan"",""4"",""1"",""2003"""
"30003,""2003-01-03"",""Friday"",""Jan"",""5"",""1"",""2003"""
"30004,""2003-01-04"",""Saturday"",""Jan"",""6"",""1"",""2003"""
"30005,""2003-01-05"",""Sunday"",""Jan"",""7"",""1"",""2003"""
"30006,""2003-01-06"",""Monday"",""Jan"",""1"",""1"",""2003"""
"30007,""2003-01-07"",""Tuesday"",""Jan"",""2"",""1"",""2003"""
"30008,""2003-01-08"",""Wednesday"",""Jan"",""3"",""1"",""2003"""
"30009,""2003-01-09"",""Thursday"",""Jan"",""4"",""1"",""2003"""
"30010,""2003-01-10"",""Friday"",""Jan"",""5"",""1"",""2003"""
"30011,""2003-01-11"",""Saturday"",""Jan"",""6"",""1"",""2003"""
"30012,""2003-01-12"",""Sunday"",""Jan"",""7"",""1"",""2003"""
"30013,""2003-01-13"",""Monday"",""Jan"",""1"",""1"",""2003"""
"30014,""2003-01-14"",""Tuesday"",""Jan"",""2"",""1"",""2003"""
"30015,""2003-01-15"",""Wednesday"",""Jan"",""3"",""1"",""2003"""
"30016,""2003-01-16"",""Thursday"",""Jan"",""4"",""1"",""2003"""
"30017,""2003-01-17"",""Friday"",""Jan"",""5"",""1"",""2003"""
"30018,""2003-01-18"",""Saturday"",""Jan"",""6"",""1"",""2003"""
"30019,""2003-01-19"",""Sunday"",""Jan"",""7"",""1"",""2003"""
"30020,""2003-01-20"",""Monday"",""Jan"",""1"",""1"",""2003"""
"30021,""2003-01-21"",""Tuesday"",""Jan"",""2"",""1"",""2003"""
"30022,""2003-01-22"",""Wednesday"",""Jan"",""3"",""1"",""2003"""
"30023,""2003-01-23"",""Thursday"",""Jan"",""4"",""1"",""2003"""
"30024,""2003-01-24"",""Friday"",""Jan"",""5"",""1"",""2003"""
"30025,""2003-01-25"",""Saturday"",""Jan"",""6"",""1"",""2003"""
"30026,""2003-01-26"",""Sunday"",""Jan"",""7"",""1"",""2003"""
"30027,""2003-01-27"",""Monday"",""Jan"",""1"",""1"",""2003"""
"30028,""2003-01-28"",""Tuesday"",""Jan"",""2"",""1"",""2003"""
"30029,""2003-01-29"",""Wednesday"",""Jan"",""3"",""1"",""2003"""
"30030,""2003-01-30"",""Thursday"",""Jan"",""4"",""1"",""2003"""
"30031,""2003-01-31"",""Friday"",""Jan"",""5"",""1"",""2003"""
"30101,""2003-02-01"",""Saturday"",""Feb"",""6"",""2"",""2003"""
"30102,""2003-02-02"",""Sunday"",""Feb"",""7"",""2"",""2003"""
"30103,""2003-02-03"",""Monday"",""Feb"",""1"",""2"",""2003"""
"30104,""2003-02-04"",""Tuesday"",""Feb"",""2"",""2"",""2003"""
"30105,""2003-02-05"",""Wednesday"",""Feb"",""3"",""2"",""2003"""
"30106,""2003-02-06"",""Thursday"",""Feb"",""4"",""2"",""2003"""
"30107,""2003-02-07"",""Friday"",""Feb"",""5"",""2"",""2003"""
"30108,""2003-02-08"",""Saturday"",""Feb"",""6"",""2"",""2003"""
"30109,""2003-02-09"",""Sunday"",""Feb"",""7"",""2"",""2003"""
"30110,""2003-02-10"",""Monday"",""Feb"",""1"",""2"",""2003"""
"30111,""2003-02-11"",""Tuesday"",""Feb"",""2"",""2"",""2003"""
"30112,""2003-02-12"",""Wednesday"",""Feb"",""3"",""2"",""2003"""
"30113,""2003-02-13"",""Thursday"",""Feb"",""4"",""2"",""2003"""
"30114,""2003-02-14"",""Friday"",""Feb"",""5"",""2"",""2003"""
"30115,""2003-02-15"",""Saturday"",""Feb"",""6"",""2"",""2003"""
"30116,""2003-02-16"",""Sunday"",""Feb"",""7"",""2"",""2003"""
"30117,""2003-02-17"",""Monday"",""Feb"",""1"",""2"",""2003"""
"30118,""2003-02-18"",""Tuesday"",""Feb"",""2"",""2"",""2003"""
"30119,""2003-02-19"",""Wednesday"",""Feb"",""3"",""2"",""2003"""
"30120,""2003-02-20"",""Thursday"",""Feb"",""4"",""2"",""2003"""
"30121,""2003-02-21"",""Friday"",""Feb"",""5"",""2"",""2003"""
"30122,""2003-02-22"",""Saturday"",""Feb"",""6"",""2"",""2003"""
"30123,""2003-02-23"",""Sunday"",""Feb"",""7"",""2"",""2003"""
"30124,""2003-02-24"",""Monday"",""Feb"",""1"",""2"",""2003"""
"30125,""2003-02-25"",""Tuesday"",""Feb"",""2"",""2"",""2003"""
"30126,""2003-02-26"",""Wednesday"",""Feb"",""3"",""2"",""2003"""
"30127,""2003-02-27"",""Thursday"",""Feb"",""4"",""2"",""2003"""
"30128,""2003-02-28"",""Friday"",""Feb"",""5"",""2"",""2003"""
"30201,""2003-03-01"",""Saturday"",""Mar"",""6"",""3"",""2003"""
"30202,""2003-03-02"",""Sunday"",""Mar"",""7"",""3"",""2003"""
"30203,""2003-03-03"",""Monday"",""Mar"",""1"",""3"",""2003"""
"30204,""2003-03-04"",""Tuesday"",""Mar"",""2"",""3"",""2003"""
"30205,""2003-03-05"",""Wednesday"",""Mar"",""3"",""3"",""2003"""
"30206,""2003-03-06"",""Thursday"",""Mar"",""4"",""3"",""2003"""
"30207,""2003-03-07"",""Friday"",""Mar"",""5"",""3"",""2003"""
"30208,""2003-03-08"",""Saturday"",""Mar"",""6"",""3"",""2003"""
"30209,""2003-03-09"",""Sunday"",""Mar"",""7"",""3"",""2003"""
"30210,""2003-03-10"",""Monday"",""Mar"",""1"",""3"",""2003"""
"30211,""2003-03-11"",""Tuesday"",""Mar"",""2"",""3"",""2003"""
"30212,""2003-03-12"",""Wednesday"",""Mar"",""3"",""3"",""2003"""
"30213,""2003-03-13"",""Thursday"",""Mar"",""4"",""3"",""2003"""
"30214,""2003-03-14"",""Friday"",""Mar"",""5"",""3"",""2003"""
"30215,""2003-03-15"",""Saturday"",""Mar"",""6"",""3"",""2003"""
"30216,""2003-03-16"",""Sunday"",""Mar"",""7"",""3"",""2003"""
"30217,""2003-03-17"",""Monday"",""Mar"",""1"",""3"",""2003"""
"30218,""2003-03-18"",""Tuesday"",""Mar"",""2"",""3"",""2003"""
"30219,""2003-03-19"",""Wednesday"",""Mar"",""3"",""3"",""2003"""
"30220,""2003-03-20"",""Thursday"",""Mar"",""4"",""3"",""2003"""
"30221,""2003-03-21"",""Friday"",""Mar"",""5"",""3"",""2003"""
"30222,""2003-03-22"",""Saturday"",""Mar"",""6"",""3"",""2003"""
"30223,""2003-03-23"",""Sunday"",""Mar"",""7"",""3"",""2003"""
"30224,""2003-03-24"",""Monday"",""Mar"",""1"",""3"",""2003"""
"30225,""2003-03-25"",""Tuesday"",""Mar"",""2"",""3"",""2003"""
"30226,""2003-03-26"",""Wednesday"",""Mar"",""3"",""3"",""2003"""
"30227,""2003-03-27"",""Thursday"",""Mar"",""4"",""3"",""2003"""
"30228,""2003-03-28"",""Friday"",""Mar"",""5"",""3"",""2003"""
"30229,""2003-03-29"",""Saturday"",""Mar"",""6"",""3"",""2003"""
"30230,""2003-03-30"",""Sunday"",""Mar"",""7"",""3"",""2003"""
"30231,""2003-03-31"",""Monday"",""Mar"",""1"",""3"",""2003"""
"30301,""2003-04-01"",""Tuesday"",""Apr"",""2"",""4"",""2003"""
"30302,""2003-04-02"",""Wednesday"",""Apr"",""3"",""4"",""2003"""
"30303,""2003-04-03"",""Thursday"",""Apr"",""4"",""4"",""2003"""
"30304,""2003-04-04"",""Friday"",""Apr"",""5"",""4"",""2003"""
"30305,""2003-04-05"",""Saturday"",""Apr"",""6"",""4"",""2003"""
"30306,""2003-04-06"",""Sunday"",""Apr"",""7"",""4"",""2003"""
"30307,""2003-04-07"",""Monday"",""Apr"",""1"",""4"",""2003"""
"30308,""2003-04-08"",""Tuesday"",""Apr"",""2"",""4"",""2003"""
"30309,""2003-04-09"",""Wednesday"",""Apr"",""3"",""4"",""2003"""
"30310,""2003-04-10"",""Thursday"",""Apr"",""4"",""4"",""2003"""
"30311,""2003-04-11"",""Friday"",""Apr"",""5"",""4"",""2003"""
"30312,""2003-04-12"",""Saturday"",""Apr"",""6"",""4"",""2003"""
"30313,""2003-04-13"",""Sunday"",""Apr"",""7"",""4"",""2003"""
"30314,""2003-04-14"",""Monday"",""Apr"",""1"",""4"",""2003"""
"30315,""2003-04-15"",""Tuesday"",""Apr"",""2"",""4"",""2003"""
"30316,""2003-04-16"",""Wednesday"",""Apr"",""3"",""4"",""2003"""
"30317,""2003-04-17"",""Thursday"",""Apr"",""4"",""4"",""2003"""
"30318,""2003-04-18"",""Friday"",""Apr"",""5"",""4"",""2003"""
"30319,""2003-04-19"",""Saturday"",""Apr"",""6"",""4"",""2003"""
"30320,""2003-04-20"",""Sunday"",""Apr"",""7"",""4"",""2003"""
"30321,""2003-04-21"",""Monday"",""Apr"",""1"",""4"",""2003"""
"30322,""2003-04-22"",""Tuesday"",""Apr"",""2"",""4"",""2003"""
"30323,""2003-04-23"",""Wednesday"",""Apr"",""3"",""4"",""2003"""
"30324,""2003-04-24"",""Thursday"",""Apr"",""4"",""4"",""2003"""
"30325,""2003-04-25"",""Friday"",""Apr"",""5"",""4"",""2003"""
"30326,""2003-04-26"",""Saturday"",""Apr"",""6"",""4"",""2003"""
"30327,""2003-04-27"",""Sunday"",""Apr"",""7"",""4"",""2003"""
"30328,""2003-04-28"",""Monday"",""Apr"",""1"",""4"",""2003"""
"30329,""2003-04-29"",""Tuesday"",""Apr"",""2"",""4"",""2003"""
"30330,""2003-04-30"",""Wednesday"",""Apr"",""3"",""4"",""2003"""
"30401,""2003-05-01"",""Thursday"",""May"",""4"",""5"",""2003"""
"30402,""2003-05-02"",""Friday"",""May"",""5"",""5"",""2003"""
"30403,""2003-05-03"",""Saturday"",""May"",""6"",""5"",""2003"""
"30404,""2003-05-04"",""Sunday"",""May"",""7"",""5"",""2003"""
"30405,""2003-05-05"",""Monday"",""May"",""1"",""5"",""2003"""
"30406,""2003-05-06"",""Tuesday"",""May"",""2"",""5"",""2003"""
"30407,""2003-05-07"",""Wednesday"",""May"",""3"",""5"",""2003"""
"30408,""2003-05-08"",""Thursday"",""May"",""4"",""5"",""2003"""
"30409,""2003-05-09"",""Friday"",""May"",""5"",""5"",""2003"""
"30410,""2003-05-10"",""Saturday"",""May"",""6"",""5"",""2003"""
"30411,""2003-05-11"",""Sunday"",""May"",""7"",""5"",""2003"""
"30412,""2003-05-12"",""Monday"",""May"",""1"",""5"",""2003"""
"30413,""2003-05-13"",""Tuesday"",""May"",""2"",""5"",""2003"""
"30414,""2003-05-14"",""Wednesday"",""May"",""3"",""5"",""2003"""
"30415,""2003-05-15"",""Thursday"",""May"",""4"",""5"",""2003"""
"30416,""2003-05-16"",""Friday"",""May"",""5"",""5"",""2003"""
"30417,""2003-05-17"",""Saturday"",""May"",""6"",""5"",""2003"""
"30418,""2003-05-18"",""Sunday"",""May"",""7"",""5"",""2003"""
"30419,""2003-05-19"",""Monday"",""May"",""1"",""5"",""2003"""
"30420,""2003-05-20"",""Tuesday"",""May"",""2"",""5"",""2003"""
"30421,""2003-05-21"",""Wednesday"",""May"",""3"",""5"",""2003"""
"30422,""2003-05-22"",""Thursday"",""May"",""4"",""5"",""2003"""
"30423,""2003-05-23"",""Friday"",""May"",""5"",""5"",""2003"""
"30424,""2003-05-24"",""Saturday"",""May"",""6"",""5"",""2003"""
"30425,""2003-05-25"",""Sunday"",""May"",""7"",""5"",""2003"""
"30426,""2003-05-26"",""Monday"",""May"",""1"",""5"",""2003"""
"30427,""2003-05-27"",""Tuesday"",""May"",""2"",""5"",""2003"""
"30428,""2003-05-28"",""Wednesday"",""May"",""3"",""5"",""2003"""
"30429,""2003-05-29"",""Thursday"",""May"",""4"",""5"",""2003"""
"30430,""2003-05-30"",""Friday"",""May"",""5"",""5"",""2003"""
"30431,""2003-05-31"",""Saturday"",""May"",""6"",""5"",""2003"""
"30501,""2003-06-01"",""Sunday"",""Jun"",""7"",""6"",""2003"""
"30502,""2003-06-02"",""Monday"",""Jun"",""1"",""6"",""2003"""
"30503,""2003-06-03"",""Tuesday"",""Jun"",""2"",""6"",""2003"""
"30504,""2003-06-04"",""Wednesday"",""Jun"",""3"",""6"",""2003"""
"30505,""2003-06-05"",""Thursday"",""Jun"",""4"",""6"",""2003"""
"30506,""2003-06-06"",""Friday"",""Jun"",""5"",""6"",""2003"""
"30507,""2003-06-07"",""Saturday"",""Jun"",""6"",""6"",""2003"""
"30508,""2003-06-08"",""Sunday"",""Jun"",""7"",""6"",""2003"""
"30509,""2003-06-09"",""Monday"",""Jun"",""1"",""6"",""2003"""
"30510,""2003-06-10"",""Tuesday"",""Jun"",""2"",""6"",""2003"""
"30511,""2003-06-11"",""Wednesday"",""Jun"",""3"",""6"",""2003"""
"30512,""2003-06-12"",""Thursday"",""Jun"",""4"",""6"",""2003"""
"30513,""2003-06-13"",""Friday"",""Jun"",""5"",""6"",""2003"""
"30514,""2003-06-14"",""Saturday"",""Jun"",""6"",""6"",""2003"""
"30515,""2003-06-15"",""Sunday"",""Jun"",""7"",""6"",""2003"""
"30516,""2003-06-16"",""Monday"",""Jun"",""1"",""6"",""2003"""
"30517,""2003-06-17"",""Tuesday"",""Jun"",""2"",""6"",""2003"""
"30518,""2003-06-18"",""Wednesday"",""Jun"",""3"",""6"",""2003"""
"30519,""2003-06-19"",""Thursday"",""Jun"",""4"",""6"",""2003"""
"30520,""2003-06-20"",""Friday"",""Jun"",""5"",""6"",""2003"""
"30521,""2003-06-21"",""Saturday"",""Jun"",""6"",""6"",""2003"""
"30522,""2003-06-22"",""Sunday"",""Jun"",""7"",""6"",""2003"""
"30523,""2003-06-23"",""Monday"",""Jun"",""1"",""6"",""2003"""
"30524,""2003-06-24"",""Tuesday"",""Jun"",""2"",""6"",""2003"""
"30525,""2003-06-25"",""Wednesday"",""Jun"",""3"",""6"",""2003"""
"30526,""2003-06-26"",""Thursday"",""Jun"",""4"",""6"",""2003"""
"30527,""2003-06-27"",""Friday"",""Jun"",""5"",""6"",""2003"""
"30528,""2003-06-28"",""Saturday"",""Jun"",""6"",""6"",""2003"""
"30529,""2003-06-29"",""Sunday"",""Jun"",""7"",""6"",""2003"""
"30530,""2003-06-30"",""Monday"",""Jun"",""1"",""6"",""2003"""
"30601,""2003-07-01"",""Tuesday"",""Jul"",""2"",""7"",""2003"""
"30602,""2003-07-02"",""Wednesday"",""Jul"",""3"",""7"",""2003"""
"30603,""2003-07-03"",""Thursday"",""Jul"",""4"",""7"",""2003"""
"30604,""2003-07-04"",""Friday"",""Jul"",""5"",""7"",""2003"""
"30605,""2003-07-05"",""Saturday"",""Jul"",""6"",""7"",""2003"""
"30606,""2003-07-06"",""Sunday"",""Jul"",""7"",""7"",""2003"""
"30607,""2003-07-07"",""Monday"",""Jul"",""1"",""7"",""2003"""
"30608,""2003-07-08"",""Tuesday"",""Jul"",""2"",""7"",""2003"""
"30609,""2003-07-09"",""Wednesday"",""Jul"",""3"",""7"",""2003"""
"30610,""2003-07-10"",""Thursday"",""Jul"",""4"",""7"",""2003"""
"30611,""2003-07-11"",""Friday"",""Jul"",""5"",""7"",""2003"""
"30612,""2003-07-12"",""Saturday"",""Jul"",""6"",""7"",""2003"""
"30613,""2003-07-13"",""Sunday"",""Jul"",""7"",""7"",""2003"""
"30614,""2003-07-14"",""Monday"",""Jul"",""1"",""7"",""2003"""
"30615,""2003-07-15"",""Tuesday"",""Jul"",""2"",""7"",""2003"""
"30616,""2003-07-16"",""Wednesday"",""Jul"",""3"",""7"",""2003"""
"30617,""2003-07-17"",""Thursday"",""Jul"",""4"",""7"",""2003"""
"30618,""2003-07-18"",""Friday"",""Jul"",""5"",""7"",""2003"""
"30619,""2003-07-19"",""Saturday"",""Jul"",""6"",""7"",""2003"""
"30620,""2003-07-20"",""Sunday"",""Jul"",""7"",""7"",""2003"""
"30621,""2003-07-21"",""Monday"",""Jul"",""1"",""7"",""2003"""
"30622,""2003-07-22"",""Tuesday"",""Jul"",""2"",""7"",""2003"""
"30623,""2003-07-23"",""Wednesday"",""Jul"",""3"",""7"",""2003"""
"30624,""2003-07-24"",""Thursday"",""Jul"",""4"",""7"",""2003"""
"30625,""2003-07-25"",""Friday"",""Jul"",""5"",""7"",""2003"""
"30626,""2003-07-26"",""Saturday"",""Jul"",""6"",""7"",""2003"""
"30627,""2003-07-27"",""Sunday"",""Jul"",""7"",""7"",""2003"""
"30628,""2003-07-28"",""Monday"",""Jul"",""1"",""7"",""2003"""
"30629,""2003-07-29"",""Tuesday"",""Jul"",""2"",""7"",""2003"""
"30630,""2003-07-30"",""Wednesday"",""Jul"",""3"",""7"",""2003"""
"30631,""2003-07-31"",""Thursday"",""Jul"",""4"",""7"",""2003"""
"30701,""2003-08-01"",""Friday"",""Aug"",""5"",""8"",""2003"""
"30702,""2003-08-02"",""Saturday"",""Aug"",""6"",""8"",""2003"""
"30703,""2003-08-03"",""Sunday"",""Aug"",""7"",""8"",""2003"""
"30704,""2003-08-04"",""Monday"",""Aug"",""1"",""8"",""2003"""
"30705,""2003-08-05"",""Tuesday"",""Aug"",""2"",""8"",""2003"""
"30706,""2003-08-06"",""Wednesday"",""Aug"",""3"",""8"",""2003"""
"30707,""2003-08-07"",""Thursday"",""Aug"",""4"",""8"",""2003"""
"30708,""2003-08-08"",""Friday"",""Aug"",""5"",""8"",""2003"""
"30709,""2003-08-09"",""Saturday"",""Aug"",""6"",""8"",""2003"""
"30710,""2003-08-10"",""Sunday"",""Aug"",""7"",""8"",""2003"""
"30711,""2003-08-11"",""Monday"",""Aug"",""1"",""8"",""2003"""
"30712,""2003-08-12"",""Tuesday"",""Aug"",""2"",""8"",""2003"""
"30713,""2003-08-13"",""Wednesday"",""Aug"",""3"",""8"",""2003"""
"30714,""2003-08-14"",""Thursday"",""Aug"",""4"",""8"",""2003"""
"30715,""2003-08-15"",""Friday"",""Aug"",""5"",""8"",""2003"""
"30716,""2003-08-16"",""Saturday"",""Aug"",""6"",""8"",""2003"""
"30717,""2003-08-17"",""Sunday"",""Aug"",""7"",""8"",""2003"""
"30718,""2003-08-18"",""Monday"",""Aug"",""1"",""8"",""2003"""
"30719,""2003-08-19"",""Tuesday"",""Aug"",""2"",""8"",""2003"""
"30720,""2003-08-20"",""Wednesday"",""Aug"",""3"",""8"",""2003"""
"30721,""2003-08-21"",""Thursday"",""Aug"",""4"",""8"",""2003"""
"30722,""2003-08-22"",""Friday"",""Aug"",""5"",""8"",""2003"""
"30723,""2003-08-23"",""Saturday"",""Aug"",""6"",""8"",""2003"""
"30724,""2003-08-24"",""Sunday"",""Aug"",""7"",""8"",""2003"""
"30725,""2003-08-25"",""Monday"",""Aug"",""1"",""8"",""2003"""
"30726,""2003-08-26"",""Tuesday"",""Aug"",""2"",""8"",""2003"""
"30727,""2003-08-27"",""Wednesday"",""Aug"",""3"",""8"",""2003"""
"30728,""2003-08-28"",""Thursday"",""Aug"",""4"",""8"",""2003"""
"30729,""2003-08-29"",""Friday"",""Aug"",""5"",""8"",""2003"""
"30730,""2003-08-30"",""Saturday"",""Aug"",""6"",""8"",""2003"""
"30731,""2003-08-31"",""Sunday"",""Aug"",""7"",""8"",""2003"""
"30801,""2003-09-01"",""Monday"",""Sep"",""1"",""9"",""2003"""
"30802,""2003-09-02"",""Tuesday"",""Sep"",""2"",""9"",""2003"""
"30803,""2003-09-03"",""Wednesday"",""Sep"",""3"",""9"",""2003"""
"30804,""2003-09-04"",""Thursday"",""Sep"",""4"",""9"",""2003"""
"30805,""2003-09-05"",""Friday"",""Sep"",""5"",""9"",""2003"""
"30806,""2003-09-06"",""Saturday"",""Sep"",""6"",""9"",""2003"""
"30807,""2003-09-07"",""Sunday"",""Sep"",""7"",""9"",""2003"""
"30808,""2003-09-08"",""Monday"",""Sep"",""1"",""9"",""2003"""
"30809,""2003-09-09"",""Tuesday"",""Sep"",""2"",""9"",""2003"""
"30810,""2003-09-10"",""Wednesday"",""Sep"",""3"",""9"",""2003"""
"30811,""2003-09-11"",""Thursday"",""Sep"",""4"",""9"",""2003"""
"30812,""2003-09-12"",""Friday"",""Sep"",""5"",""9"",""2003"""
"30813,""2003-09-13"",""Saturday"",""Sep"",""6"",""9"",""2003"""
"30814,""2003-09-14"",""Sunday"",""Sep"",""7"",""9"",""2003"""
"30815,""2003-09-15"",""Monday"",""Sep"",""1"",""9"",""2003"""
"30816,""2003-09-16"",""Tuesday"",""Sep"",""2"",""9"",""2003"""
"30817,""2003-09-17"",""Wednesday"",""Sep"",""3"",""9"",""2003"""
"30818,""2003-09-18"",""Thursday"",""Sep"",""4"",""9"",""2003"""
"30819,""2003-09-19"",""Friday"",""Sep"",""5"",""9"",""2003"""
"30820,""2003-09-20"",""Saturday"",""Sep"",""6"",""9"",""2003"""
"30821,""2003-09-21"",""Sunday"",""Sep"",""7"",""9"",""2003"""
"30822,""2003-09-22"",""Monday"",""Sep"",""1"",""9"",""2003"""
"30823,""2003-09-23"",""Tuesday"",""Sep"",""2"",""9"",""2003"""
"30824,""2003-09-24"",""Wednesday"",""Sep"",""3"",""9"",""2003"""
"30825,""2003-09-25"",""Thursday"",""Sep"",""4"",""9"",""2003"""
"30826,""2003-09-26"",""Friday"",""Sep"",""5"",""9"",""2003"""
"30827,""2003-09-27"",""Saturday"",""Sep"",""6"",""9"",""2003"""
"30828,""2003-09-28"",""Sunday"",""Sep"",""7"",""9"",""2003"""
"30829,""2003-09-29"",""Monday"",""Sep"",""1"",""9"",""2003"""
"30830,""2003-09-30"",""Tuesday"",""Sep"",""2"",""9"",""2003"""
"30901,""2003-10-01"",""Wednesday"",""Oct"",""3"",""10"",""2003"""
"30902,""2003-10-02"",""Thursday"",""Oct"",""4"",""10"",""2003"""
"30903,""2003-10-03"",""Friday"",""Oct"",""5"",""10"",""2003"""
"30904,""2003-10-04"",""Saturday"",""Oct"",""6"",""10"",""2003"""
"30905,""2003-10-05"",""Sunday"",""Oct"",""7"",""10"",""2003"""
"30906,""2003-10-06"",""Monday"",""Oct"",""1"",""10"",""2003"""
"30907,""2003-10-07"",""Tuesday"",""Oct"",""2"",""10"",""2003"""
"30908,""2003-10-08"",""Wednesday"",""Oct"",""3"",""10"",""2003"""
"30909,""2003-10-09"",""Thursday"",""Oct"",""4"",""10"",""2003"""
"30910,""2003-10-10"",""Friday"",""Oct"",""5"",""10"",""2003"""
"30911,""2003-10-11"",""Saturday"",""Oct"",""6"",""10"",""2003"""
"30912,""2003-10-12"",""Sunday"",""Oct"",""7"",""10"",""2003"""
"30913,""2003-10-13"",""Monday"",""Oct"",""1"",""10"",""2003"""
"30914,""2003-10-14"",""Tuesday"",""Oct"",""2"",""10"",""2003"""
"30915,""2003-10-15"",""Wednesday"",""Oct"",""3"",""10"",""2003"""
"30916,""2003-10-16"",""Thursday"",""Oct"",""4"",""10"",""2003"""
"30917,""2003-10-17"",""Friday"",""Oct"",""5"",""10"",""2003"""
"30918,""2003-10-18"",""Saturday"",""Oct"",""6"",""10"",""2003"""
"30919,""2003-10-19"",""Sunday"",""Oct"",""7"",""10"",""2003"""
"30920,""2003-10-20"",""Monday"",""Oct"",""1"",""10"",""2003"""
"30921,""2003-10-21"",""Tuesday"",""Oct"",""2"",""10"",""2003"""
"30922,""2003-10-22"",""Wednesday"",""Oct"",""3"",""10"",""2003"""
"30923,""2003-10-23"",""Thursday"",""Oct"",""4"",""10"",""2003"""
"30924,""2003-10-24"",""Friday"",""Oct"",""5"",""10"",""2003"""
"30925,""2003-10-25"",""Saturday"",""Oct"",""6"",""10"",""2003"""
"30926,""2003-10-26"",""Sunday"",""Oct"",""7"",""10"",""2003"""
"30927,""2003-10-27"",""Monday"",""Oct"",""1"",""10"",""2003"""
"30928,""2003-10-28"",""Tuesday"",""Oct"",""2"",""10"",""2003"""
"30929,""2003-10-29"",""Wednesday"",""Oct"",""3"",""10"",""2003"""
"30930,""2003-10-30"",""Thursday"",""Oct"",""4"",""10"",""2003"""
"30931,""2003-10-31"",""Friday"",""Oct"",""5"",""10"",""2003"""
"31001,""2003-11-01"",""Saturday"",""Nov"",""6"",""11"",""2003"""
"31002,""2003-11-02"",""Sunday"",""Nov"",""7"",""11"",""2003"""
"31003,""2003-11-03"",""Monday"",""Nov"",""1"",""11"",""2003"""
"31004,""2003-11-04"",""Tuesday"",""Nov"",""2"",""11"",""2003"""
